,title,location,highest_speaker_count,country,city,specific_location,date,stanza,textblob,vader,subjectivity,Topic,geo_location,point,latitude,longitude,Coordinates,geometry,weighted
294,Trayvon_Martin,unknown_location,0,United States of America,Washington D.C.,White House,2013-07-19,-0.209,0.096,0.997,0.429,Topic 20,"unknown, Gachoire Kiawambe, Nyanduma Sub  Location, Nyanduma Location, Nyanduma Ward, Kiambu, Central Kenya, Kenya","(-0.9999454, 36.7416612, 0.0)",-0.9999454,36.7416612,"(36.7416612, -0.9999454)",POINT (36.7416612 -0.9999454),0.427713
295,Tucson_Memorial_Address,"McKale Memorial Center, University of Arizona, Tucson",0,United States of America,Arlington,Fort Myer Joint Base Myer-Henderson,2011-01-12,0.02,0.181,1.0,0.528,Topic 21,,,,,"(nan, nan)",POINT (nan nan),0.528
296,Hankuk_University,"Seoul, Korea",1,Korea,Seoul,no_specific_location,2012-03-26,-0.054,0.163,1.0,0.465,Topic 3,"서울, 대한민국","(37.5666791, 126.9782914, 0.0)",37.5666791,126.9782914,"(126.9782914, 37.5666791)",POINT (126.9782914 37.5666791),0.465
297,Turkish_Parliament,"Ankara, Turkey",0,Turkey,Ankara,no_specific_location,2009-04-06,0.024,0.157,1.0,0.489,Topic 22,"Ankara, Çankaya, Ankara, İç Anadolu Bölgesi, 06420, Türkiye","(39.9207886, 32.8540482, 0.0)",39.9207886,32.8540482,"(32.8540482, 39.9207886)",POINT (32.8540482 39.9207886),0.489
298,New_Nationalism_at_Osawatomie_HS,"Osawatomie, Kansas",0,United States of America,Osawatomie,no_specific_location,2011-12-06,-0.213,0.192,1.0,0.436,Topic 2,"Osawatomie, Miami County, Kansas, 66064, United States","(38.4970321, -94.9508229, 0.0)",38.4970321,-94.9508229,"(-94.9508229, 38.4970321)",POINT (-94.95082290000001 38.4970321),0.436
299,Clementa_Pinckney_Eulogy,"College of Charleston, Charleston, South Carolina",1,United States of America,Charleston,College of Charleston,2015-06-26,-0.082,0.152,1.0,0.532,Topic 21,"College of Charleston, 66, George Street, Anson Borough Field, Charleston, Charleston County, South Carolina, 29424, United States","(32.7844246, -79.93811493945894, 0.0)",32.7844246,-79.93811493945894,"(-79.93811493945894, 32.7844246)",POINT (-79.93811493945894 32.7844246),0.532
300,Stanford_Cybersecurity_Summit,"Stanford University, Stanford, California",0,United States of America,Stanford,Stanford University,2015-02-13,0.026,0.202,1.0,0.459,Topic 25,"Stanford University, 408, Panama Mall, Stanford, Santa Clara County, California, 94305, United States","(37.431313849999995, -122.16936535498309, 0.0)",37.43131385,-122.16936535498309,"(-122.16936535498309, 37.43131385)",POINT (-122.1693653549831 37.43131385),0.459
301,Robert_Bryd_Eulogy,"West Virginia State Capitol, Charleston, West Virginia",0,United States of America,Charleston,West Virginia State Capitol,2010-07-02,0.18,0.2,0.999,0.505,Topic 21,"West Virginia State Capitol, 1900, Kanawha Boulevard East, Charleston, Kanawha County, West Virginia, 25305, United States","(38.336306199999996, -81.61227444920297, 0.0)",38.3363062,-81.61227444920297,"(-81.61227444920297, 38.3363062)",POINT (-81.61227444920297 38.3363062),0.504495
302,Fort_Campbell,unknown_location,0,United States of America,Washington D.C.,George Washington University,2011-05-06,0.077,0.198,0.999,0.54,Topic 9,"unknown, Gachoire Kiawambe, Nyanduma Sub  Location, Nyanduma Location, Nyanduma Ward, Kiambu, Central Kenya, Kenya","(-0.9999454, 36.7416612, 0.0)",-0.9999454,36.7416612,"(36.7416612, -0.9999454)",POINT (36.7416612 -0.9999454),0.53946
303,Mexico_Address,"Anthropological Museum, Mexico City",0,Mexico,Mexico City,Anthropological Museum,2013-05-02,0.06,0.205,1.0,0.425,Topic 18,,,,,"(nan, nan)",POINT (nan nan),0.425
304,Afghanistan_Statement,"White House, Washington D.C.",1,United States of America,Washington D.C.,White House,2015-10-15,-0.072,0.135,1.0,0.453,Topic 9,"White House, 1600, Pennsylvania Avenue Northwest, Washington, District of Columbia, 20500, United States","(38.897699700000004, -77.03655315, 0.0)",38.8976997,-77.03655315,"(-77.03655315, 38.8976997)",POINT (-77.03655315 38.8976997),0.453
305,Polish_Freedom_Day_25,"Castle Square, Warsaw, Poland",0,Poland,Warsaw,Castle Square,2014-06-04,0.046,0.18,1.0,0.56,Topic 17,"Plac Zamkowy, Świętojańska, Stare Miasto, Śródmieście, Warszawa, województwo mazowieckie, 00-266, Polska","(52.247936949999996, 21.01378910682335, 0.0)",52.24793695,21.01378910682335,"(21.01378910682335, 52.24793695)",POINT (21.01378910682335 52.24793695),0.56
306,Estonia_People,"Nordea Concert Hall Tallinn, Estonia",0,Estonia,Tallinn,Nordea Concert Hall,2014-09-03,0.0,0.196,1.0,0.47,Topic 17,,,,,"(nan, nan)",POINT (nan nan),0.47
307,Knox_College_Economy,"Galesburg, Illinois",2,United States of America,Galesburg,no_specific_location,2013-07-24,-0.157,0.166,1.0,0.439,Topic 2,"Galesburg, Knox County, Illinois, United States","(40.9475652, -90.3712169, 0.0)",40.9475652,-90.3712169,"(-90.3712169, 40.9475652)",POINT (-90.37121689999999 40.9475652),0.439
308,Pearl_Harbor_Address,"Oahu, Hawaii",2,United States of America,Oahu,no_specific_location,2016-12-27,0.043,0.162,0.999,0.398,Topic 21,"Oʻahu, Honolulu County, Hawaii, United States","(21.48343645, -158.03648372697478, 0.0)",21.48343645,-158.03648372697478,"(-158.03648372697478, 21.48343645)",POINT (-158.0364837269748 21.48343645),0.397602
309,UN_High_Level_Libya,"New York, New York",0,United States of America,New York,no_specific_location,2011-09-20,-0.011,0.126,1.0,0.419,Topic 14,"City of New York, New York, United States","(40.7127281, -74.0060152, 0.0)",40.7127281,-74.0060152,"(-74.0060152, 40.7127281)",POINT (-74.00601519999999 40.7127281),0.419
310,No_Child_Left_Behind_Blueprint,unknown_location,0,United States of America,Washington D.C.,White House,2010-03-13,0.093,0.139,1.0,0.377,Topic 15,"unknown, Gachoire Kiawambe, Nyanduma Sub  Location, Nyanduma Location, Nyanduma Ward, Kiambu, Central Kenya, Kenya","(-0.9999454, 36.7416612, 0.0)",-0.9999454,36.7416612,"(36.7416612, -0.9999454)",POINT (36.7416612 -0.9999454),0.377
311,United_Nations_General_Assembly,"New York, New York",0,United States of America,New York,no_specific_location,2009-09-23,-0.178,0.079,1.0,0.419,Topic 12,"City of New York, New York, United States","(40.7127281, -74.0060152, 0.0)",40.7127281,-74.0060152,"(-74.0060152, 40.7127281)",POINT (-74.00601519999999 40.7127281),0.419
312,Eulogy_West_Virginia_Coal_Miners,"Beckley, West Virginia",0,United States of America,Beckley,no_specific_location,2010-04-25,-0.042,0.164,0.999,0.496,Topic 21,"Beckley, Raleigh County, West Virginia, 25801, United States","(37.7781702, -81.1881557, 0.0)",37.7781702,-81.1881557,"(-81.1881557, 37.7781702)",POINT (-81.1881557 37.7781702),0.495504
313,UNGA_2010,"New York, New York",0,United States of America,New York,no_specific_location,2010-09-23,-0.147,0.119,1.0,0.432,Topic 12,"City of New York, New York, United States","(40.7127281, -74.0060152, 0.0)",40.7127281,-74.0060152,"(-74.0060152, 40.7127281)",POINT (-74.00601519999999 40.7127281),0.432
314,Emil_Kapaun_Medal_of_Honor,"White House, Washington D.C.",2,United States of America,Washington D.C.,White House,2013-04-11,0.0,0.098,0.999,0.475,Topic 21,"White House, 1600, Pennsylvania Avenue Northwest, Washington, District of Columbia, 20500, United States","(38.897699700000004, -77.03655315, 0.0)",38.8976997,-77.03655315,"(-77.03655315, 38.8976997)",POINT (-77.03655315 38.8976997),0.474525
315,Beau_Biden_Eulogy,"St. Anthony of Padua Church Wilmington, Delaware",0,United States of America,Arlington,Joint Base Myer-Henderson Hall,2015-06-06,-0.043,0.182,1.0,0.505,Topic 21,,,,,"(nan, nan)",POINT (nan nan),0.505
316,Rosa_Parks,Washington D.C.,0,United States of America,Washington D.C.,no_specific_location,2005-10-25,-0.125,0.09,0.994,0.437,Topic 1,"Washington, District of Columbia, United States","(38.8950368, -77.0365427, 0.0)",38.8950368,-77.0365427,"(-77.0365427, 38.8950368)",POINT (-77.0365427 38.8950368),0.434378
317,FTC_2014,"Constitution Center, Washington D.C.",0,United States of America,Washington D.C.,Constitution Center,2015-01-12,-0.05,0.164,1.0,0.424,Topic 25,"Constitution Center, 400, 7th Street Southwest, Southwest Employment Area, Washington, District of Columbia, 20219, United States","(38.884087050000005, -77.02024483028318, 0.0)",38.884087050000005,-77.02024483028318,"(-77.02024483028318, 38.884087050000005)",POINT (-77.02024483028318 38.88408705000001),0.424
318,DDay_65,"Normandy, France",0,France,Normandy,no_specific_location,2009-06-05,-0.103,0.079,-0.892,0.438,Topic 24,"Normandie, France métropolitaine, France","(49.0677708, 0.3138532, 0.0)",49.0677708,0.3138532,"(0.3138532, 49.0677708)",POINT (0.3138532 49.0677708),-0.390696
319,Justice_Stevens_and_West_Virginia_Mining_Tragedy,unknown_location,0,United States of America,Washington D.C.,White House,2010-04-09,-0.038,0.041,1.0,0.458,Topic 11,"unknown, Gachoire Kiawambe, Nyanduma Sub  Location, Nyanduma Location, Nyanduma Ward, Kiambu, Central Kenya, Kenya","(-0.9999454, 36.7416612, 0.0)",-0.9999454,36.7416612,"(36.7416612, -0.9999454)",POINT (36.7416612 -0.9999454),0.458
320,Fathers_Day_2010,unknown_location,1,United States of America,Washington D.C.,no_specific_location,2010-06-21,0.06,0.226,1.0,0.514,Topic 21,"unknown, Gachoire Kiawambe, Nyanduma Sub  Location, Nyanduma Location, Nyanduma Ward, Kiambu, Central Kenya, Kenya","(-0.9999454, 36.7416612, 0.0)",-0.9999454,36.7416612,"(36.7416612, -0.9999454)",POINT (36.7416612 -0.9999454),0.514
321,ISIL_,unknown_location,0,United States of America,Washington D.C.,White House,2014-09-10,-0.055,0.123,0.991,0.371,Topic 4,"unknown, Gachoire Kiawambe, Nyanduma Sub  Location, Nyanduma Location, Nyanduma Ward, Kiambu, Central Kenya, Kenya","(-0.9999454, 36.7416612, 0.0)",-0.9999454,36.7416612,"(36.7416612, -0.9999454)",POINT (36.7416612 -0.9999454),0.367661
322,Let_Freedom_Ring_Ceremony,"Lincoln Memorial, Washington D.C.",0,United States of America,Washington D.C.,Lincoln Memorial,2013-08-28,-0.165,0.158,1.0,0.452,Topic 1,"Lincoln Memorial, Lincoln Steps, Washington, District of Columbia, 20418, United States","(38.889212150000006, -77.05017197314066, 0.0)",38.889212150000006,-77.05017197314066,"(-77.05017197314066, 38.889212150000006)",POINT (-77.05017197314066 38.88921215000001),0.452
323,To_Congress_on_Health_Care,unknown_location,1,United States of America,Washington D.C.,Pentagon,2009-09-09,-0.31,0.101,1.0,0.445,Topic 5,"unknown, Gachoire Kiawambe, Nyanduma Sub  Location, Nyanduma Location, Nyanduma Ward, Kiambu, Central Kenya, Kenya","(-0.9999454, 36.7416612, 0.0)",-0.9999454,36.7416612,"(36.7416612, -0.9999454)",POINT (36.7416612 -0.9999454),0.445
324,National_Wireless_Initiative,"Northern Michigan University, Marquette, Michigan",0,United States of America,Marquette,Northern Michigan University,2011-02-10,-0.004,0.198,1.0,0.428,Topic 15,"Northern Michigan University, West Fair Avenue, Marquette, Marquette County, Michigan, 49855, United States","(46.56132435, -87.41048112721177, 0.0)",46.56132435,-87.41048112721177,"(-87.41048112721177, 46.56132435)",POINT (-87.41048112721177 46.56132435),0.428
325,Congress_Call_Health_Care_Reform,"White House, Washington D.C.",0,United States of America,Washington D.C.,White House,2010-03-03,-0.194,0.131,0.999,0.445,Topic 5,"White House, 1600, Pennsylvania Avenue Northwest, Washington, District of Columbia, 20500, United States","(38.897699700000004, -77.03655315, 0.0)",38.8976997,-77.03655315,"(-77.03655315, 38.8976997)",POINT (-77.03655315 38.8976997),0.44455500000000003
326,Middle_East_Diplomacy,"State Department, Washington D.C.",0,United States of America,Washington D.C.,State Department,2011-05-19,-0.18,0.114,1.0,0.451,Topic 12,"U.S. Department of State, 2201, C Street Northwest, Washington, District of Columbia, 20520, United States","(38.8945036, -77.04847501906156, 0.0)",38.8945036,-77.04847501906156,"(-77.04847501906156, 38.8945036)",POINT (-77.04847501906156 38.8945036),0.451
327,Every_Student_Succeeds_Signing,"Eisenhower Building, Washington D.C.",0,United States of America,Washington D.C.,Eisenhower Building,2015-12-10,0.078,0.219,1.0,0.533,Topic 15,"Eisenhower Executive Office Building, West Executive Avenue Northwest, Washington, District of Columbia, 20503, United States","(38.8975537, -77.03868249285715, 0.0)",38.8975537,-77.03868249285715,"(-77.03868249285715, 38.8975537)",POINT (-77.03868249285715 38.8975537),0.533
328,Birth_Certificate_Release,Washington D.C.,0,United States of America,Washington D.C.,no_specific_location,2011-04-27,-0.179,0.205,0.99,0.55,Topic 23,"Washington, District of Columbia, United States","(38.8950368, -77.0365427, 0.0)",38.8950368,-77.0365427,"(-77.0365427, 38.8950368)",POINT (-77.0365427 38.8950368),0.5445
329,Inaugural_Address,"U.S. Capitol Western Front, Washington D.C.",0,United States of America,Washington D.C.,U.S. Capitol Western Front,2009-01-20,-0.133,0.081,1.0,0.478,Topic 21,,,,,"(nan, nan)",POINT (nan nan),0.478
330,Fort_Hoot_Memorial,"Fort Hood, Texas",0,United States of America,Fort Hood,no_specific_location,2009-11-10,-0.009,0.146,1.0,0.457,Topic 9,"Fort Hood, Coryell County, Texas, 76544, United States","(31.2012636, -97.70842502110759, 0.0)",31.2012636,-97.7084250211076,"(-97.7084250211076, 31.2012636)",POINT (-97.7084250211076 31.2012636),0.457
331,911_After_15_Years,"Arlington, Virginia",0,United States of America,Arlington,no_specific_location,2016-09-11,0.083,0.243,1.0,0.574,Topic 21,"Arlington, Arlington County, Virginia, 22209, United States","(38.8903961, -77.0841585, 0.0)",38.8903961,-77.0841585,"(-77.0841585, 38.8903961)",POINT (-77.0841585 38.8903961),0.574
332,VFW_2012,"Reno, Nevada",0,United States of America,Reno,no_specific_location,2012-07-23,-0.008,0.183,1.0,0.418,Topic 24,"Reno, Washoe County, Nevada, United States","(39.5261206, -119.8126581, 0.0)",39.5261206,-119.8126581,"(-119.8126581, 39.5261206)",POINT (-119.8126581 39.5261206),0.418
333,UN_Iran_Sanctions,unknown_location,0,United States of America,Washington D.C.,White House,2010-06-09,-0.309,0.122,0.998,0.444,Topic 3,"unknown, Gachoire Kiawambe, Nyanduma Sub  Location, Nyanduma Location, Nyanduma Ward, Kiambu, Central Kenya, Kenya","(-0.9999454, 36.7416612, 0.0)",-0.9999454,36.7416612,"(36.7416612, -0.9999454)",POINT (36.7416612 -0.9999454),0.443112
334,Wakefield_Back_to_High_School,"Arlington, Virginia",0,United States of America,Arlington,no_specific_location,2009-09-08,-0.159,0.159,1.0,0.472,Topic 15,"Arlington, Arlington County, Virginia, 22209, United States","(38.8903961, -77.0841585, 0.0)",38.8903961,-77.0841585,"(-77.0841585, 38.8903961)",POINT (-77.0841585 38.8903961),0.472
335,CIA_First_Speech,"Langley, Virginia",1,United States of America,Langley,no_specific_location,2009-04-20,0.065,0.148,1.0,0.507,Topic 10,"Langley, Fairfax County, Virginia, 22101, United States","(38.9464996, -77.1588685, 0.0)",38.9464996,-77.1588685,"(-77.1588685, 38.9464996)",POINT (-77.1588685 38.9464996),0.507
336,Health_Care_Bill_Passage,unknown_location,0,United States of America,Washington D.C.,White House,2010-03-21,-0.186,0.131,0.998,0.456,Topic 5,"unknown, Gachoire Kiawambe, Nyanduma Sub  Location, Nyanduma Location, Nyanduma Ward, Kiambu, Central Kenya, Kenya","(-0.9999454, 36.7416612, 0.0)",-0.9999454,36.7416612,"(36.7416612, -0.9999454)",POINT (36.7416612 -0.9999454),0.455088
337,Hiroshima_Peace_Memorial_Address,"Hiroshima, Japan",0,Japan,Hiroshima,no_specific_location,2016-05-27,-0.146,0.122,-0.998,0.522,Topic 8,"広島市, 広島県, 日本","(34.3916058, 132.4518156, 0.0)",34.3916058,132.4518156,"(132.4518156, 34.3916058)",POINT (132.4518156 34.3916058),-0.520956
338,Clinton_Global_Initiative_Human_Trafficking,unknown_location,0,United States of America,Hopkinsville,Fort Campbell,2012-09-25,-0.052,0.145,1.0,0.46,Topic 21,"unknown, Gachoire Kiawambe, Nyanduma Sub  Location, Nyanduma Location, Nyanduma Ward, Kiambu, Central Kenya, Kenya","(-0.9999454, 36.7416612, 0.0)",-0.9999454,36.7416612,"(36.7416612, -0.9999454)",POINT (36.7416612 -0.9999454),0.46
339,Boston_Marathon_Bombing_Third_Statement,unknown_location,0,United States of America,Washington D.C.,White House,2013-04-19,-0.088,0.129,0.994,0.535,Topic 10,"unknown, Gachoire Kiawambe, Nyanduma Sub  Location, Nyanduma Location, Nyanduma Ward, Kiambu, Central Kenya, Kenya","(-0.9999454, 36.7416612, 0.0)",-0.9999454,36.7416612,"(36.7416612, -0.9999454)",POINT (36.7416612 -0.9999454),0.53179
340,Second_Democratic_Nomination_Acceptance,"Charlotte, North Carolina",0,United States of America,Charlotte,no_specific_location,2012-09-06,-0.169,0.139,1.0,0.435,Topic 2,"Charlotte, Mecklenburg County, North Carolina, 28202, United States","(35.2272086, -80.8430827, 0.0)",35.2272086,-80.8430827,"(-80.8430827, 35.2272086)",POINT (-80.8430827 35.2272086),0.435
341,Shimon_Peres_Memorial,"Mount Herzl, Jerusalem, Israel",0,Israel,Jerusalem,Mount Herzl,2016-09-30,-0.083,0.164,1.0,0.436,Topic 12,"הר הרצל, הזיכרון, יפה נוף, ירושלים, נפת ירושלים, מחוז ירושלים, 9546105, ישראל","(31.772361150000002, 35.181634190650314, 0.0)",31.77236115,35.181634190650314,"(35.181634190650314, 31.77236115)",POINT (35.18163419065031 31.77236115),0.436
342,ASEAN_Business_2015,"Shangri-La Hotel, Kuala Lumpur, Malaysia",0,Malaysia,Kuala Lumpur,Shangri-La Hotel,2015-11-21,-0.05,0.164,1.0,0.399,Topic 16,"Shangri-La Hotel, 11, Jalan Sultan Ismail, Bukit Bintang, Kuala Lumpur, 50250, Malaysia","(3.1541698, 101.7064587, 0.0)",3.1541698,101.7064587,"(101.7064587, 3.1541698)",POINT (101.7064587 3.1541698),0.399
343,Finance_Crisis_Fee,unknown_location,0,United States of America,Washington D.C.,White House,2010-01-14,-0.412,0.08,0.987,0.436,Topic 19,"unknown, Gachoire Kiawambe, Nyanduma Sub  Location, Nyanduma Location, Nyanduma Ward, Kiambu, Central Kenya, Kenya","(-0.9999454, 36.7416612, 0.0)",-0.9999454,36.7416612,"(36.7416612, -0.9999454)",POINT (36.7416612 -0.9999454),0.430332
344,Oval_Office_Counter_Terrorism_Agenda,"White House, Washington D.C.",0,United States of America,Washington D.C.,White House,2015-12-06,-0.134,0.076,-1.0,0.398,Topic 4,"White House, 1600, Pennsylvania Avenue Northwest, Washington, District of Columbia, 20500, United States","(38.897699700000004, -77.03655315, 0.0)",38.8976997,-77.03655315,"(-77.03655315, 38.8976997)",POINT (-77.03655315 38.8976997),-0.398
345,Michigan_University_Commencement,unknown_location,0,United States of America,New York,Clinton Global Initiative on Human Trafficking,2010-05-01,-0.152,0.121,1.0,0.496,Topic 23,"unknown, Gachoire Kiawambe, Nyanduma Sub  Location, Nyanduma Location, Nyanduma Ward, Kiambu, Central Kenya, Kenya","(-0.9999454, 36.7416612, 0.0)",-0.9999454,36.7416612,"(36.7416612, -0.9999454)",POINT (36.7416612 -0.9999454),0.496
